-3.510000000000000e+00 3.718534278775318e-01 6.094043105722256e-03 -7.296049043018504e-01 -4.252134417575334e-02
-3.500000000000000e+00 3.736292486607355e-01 6.255215371719075e-03 -7.319660536441417e-01 -4.321668416031942e-02
-3.490000000000000e+00 3.754242150193204e-01 6.420589904983956e-03 -7.343383320346039e-01 -4.392022355384096e-02
-3.480000000000000e+00 3.772386246222986e-01 6.590228338978362e-03 -7.367216156963292e-01 -4.463164930765050e-02
-3.470000000000000e+00 3.790727870941908e-01 6.764189709809831e-03 -7.391158164994489e-01 -4.535062002043492e-02
-3.460000000000000e+00 3.809270248610095e-01 6.942530494880233e-03 -7.415208844294685e-01 -4.607676703715180e-02
-3.450000000000000e+00 3.828016740859932e-01 7.125304663929143e-03 -7.439368103571101e-01 -4.680969557266893e-02
-3.440000000000000e+00 3.846970857111943e-01 7.312563763523686e-03 -7.463636291828262e-01 -4.754898598597366e-02
-3.430000000000000e+00 3.866136266157263e-01 7.504357062514430e-03 -7.488014233893318e-01 -4.829419536236018e-02
-3.420000000000000e+00 3.885516808939882e-01 7.700731791083556e-03 -7.512503269846540e-01 -4.904485958094004e-02
-3.410000000000000e+00 3.905116512477670e-01 7.901733508976662e-03 -7.537105297595358e-01 -4.980049604918404e-02
-3.400000000000000e+00 3.924939604754675e-01 8.107406638605815e-03 -7.561822817213318e-01 -5.056060727180969e-02
-3.390000000000000e+00 3.944990530306969e-01 8.317795195396832e-03 -7.586658975080426e-01 -5.132468538654610e-02
-3.380000000000000e+00 3.965273966122787e-01 8.532943740841546e-03 -7.611617605380286e-01 -5.209221774488586e-02
-3.370000000000000e+00 3.985794837397323e-01 8.752898573487568e-03 -7.636703266202578e-01 -5.286269354550722e-02
-3.360000000000000e+00 4.006558332635255e-01 8.977709160368164e-03 -7.661921267422215e-01 -5.363561144811841e-02
-3.350000000000000e+00 4.027569917586826e-01 9.207429797399186e-03 -7.687277687703956e-01 -5.441048801464890e-02
-3.340000000000000e+00 4.048835347539598e-01 9.442121473558085e-03 -7.712779378406165e-01 -5.518686675223512e-02
-3.330000000000000e+00 4.070360677561763e-01 9.681853901670021e-03 -7.738433952779550e-01 -5.596432747642092e-02
-3.320000000000000e+00 4.092152270396378e-01 9.926707669480282e-03 -7.764249759602072e-01 -5.674249567872326e-02
-3.310000000000000e+00 4.114216801824537e-01 1.017677645895637e-02 -7.790235841173347e-01 -5.752105157176576e-02
-3.300000000000000e+00 4.136561263437621e-01 1.043216927938758e-02 -7.816401876328152e-01 -5.829973849538409e-02
-3.290000000000000e+00 4.159192962872784e-01 1.069301266025742e-02 -7.842758109762826e-01 -5.907837039342709e-02
-3.280000000000000e+00 4.182119521666783e-01 1.095945275215642e-02 -7.869315269471100e-01 -5.985683810699736e-02
-3.270000000000000e+00 4.205348870970055e-01 1.123165728722060e-02 -7.896084474462182e-01 -6.063511426937466e-02
-3.260000000000000e+00 4.228889245440101e-01 1.150981735395187e-02 -7.923077135215381e-01 -6.141325662612254e-02
-3.250000000000000e+00 4.252749175708035e-01 1.179414894439928e-02 -7.950304849554579e-01 -6.219140963863318e-02
-3.240000000000000e+00 4.276937479894597e-01 1.208489423467038e-02 -7.977779296856374e-01 -6.296980426114435e-02
-3.230000000000000e+00 4.301463254749073e-01 1.238232256325585e-02 -8.005512133774634e-01 -6.374875581337157e-02
-3.220000000000000e+00 4.326335867102515e-01 1.268673107686240e-02 -8.033514894991859e-01 -6.452865990883995e-02
-3.210000000000000e+00 4.351564946463711e-01 1.299844502190066e-02 -8.061798902882420e-01 -6.530998644950091e-02
-3.200000000000000e+00 4.377160379733329e-01 1.331781767312103e-02 -8.090375190341959e-01 -6.609327176677386e-02
-3.190000000000000e+00 4.403132309151673e-01 1.364522991053219e-02 -8.119254441316145e-01 -6.687910908219080e-02
-3.180000000000000e+00 4.429491134700765e-01 1.398108948235122e-02 -8.148446953627961e-01 -6.766813757768990e-02
-3.170000000000000e+00 4.456247522222001e-01 1.432583002483036e-02 -8.177962628431086e-01 -6.846103050085198e-02
-3.160000000000000e+00 4.483412418454039e-01 1.467990994738487e-02 -8.207810989892137e-01 -6.925848287193180e-02
-3.150000000000000e+00 4.510997074020144e-01 1.504381133001355e-02 -8.238001237473869e-01 -7.006119948950305e-02
-3.140000000000000e+00 4.539013075091985e-01 1.541803901496667e-02 -8.268542331474545e-01 -7.086988402896593e-02
-3.130000000000000e+00 4.567472384042301e-01 1.580312010117255e-02 -8.299443110401846e-01 -7.168523007348340e-02
-3.120000000000000e+00 4.596387388906046e-01 1.619960406413220e-02 -8.330712436525548e-01 -7.250791489687926e-02
-3.110000000000000e+00 4.625770960947069e-01 1.660806372370813e-02 -8.362359363810695e-01 -7.333859672942958e-02
-3.100000000000000e+00 4.655636519127790e-01 1.702909726765255e-02 -8.394393320623906e-01 -7.417791608822813e-02
-3.090000000000000e+00 4.685998099847395e-01 1.746333151215836e-02 -8.426824298308784e-01 -7.502650156083332e-02
-3.080000000000000e+00 4.716870429977554e-01 1.791142654588248e-02 -8.459663036026415e-01 -7.588498021587138e-02
-3.070000000000000e+00 4.748269000995066e-01 1.837408186492206e-02 -8.492921192151776e-01 -7.675399259855271e-02
-3.060000000000000e+00 4.780210141878359e-01 1.885204406674861e-02 -8.526611492916967e-01 -7.763421206981172e-02
-3.050000000000000e+00 4.812711088383506e-01 1.934611613372698e-02 -8.560747849777069e-01 -7.852636807588050e-02
-3.040000000000000e+00 4.845790046320718e-01 1.985716830290421e-02 -8.595345438008550e-01 -7.943127279494491e-02
-3.030000000000000e+00 4.879466246492913e-01 2.038615048847139e-02 -8.630420730216335e-01 -8.034985049827766e-02
-3.020000000000000e+00 4.913759989016532e-01 2.093410619605924e-02 -8.665991479638024e-01 -8.128316888060730e-02
-3.010000000000000e+00 4.948692674811396e-01 2.150218784271511e-02 -8.702076649344710e-01 -8.223247155262578e-02
-3.000000000000000e+00 4.984286822118648e-01 2.209167337176871e-02 -8.738696284631809e-01 -8.319921084166618e-02
-2.990000000000000e+00 5.020566065988199e-01 2.270398402674049e-02 -8.775871327086525e-01 -8.418508001030008e-02
-2.980000000000000e+00 5.057555138781719e-01 2.334070312243183e-02 -8.813623370047814e-01 -8.519204397499530e-02
-2.970000000000000e+00 5.095279829876498e-01 2.400359562457632e-02 -8.851974356477595e-01 -8.622236758941218e-02
-2.960000000000000e+00 5.133766922944476e-01 2.469462832325116e-02 -8.890946221674596e-01 -8.727864055449489e-02
-2.950000000000000e+00 5.173044109421056e-01 2.541599036192638e-02 -8.930560484770462e-01 -8.836379803838849e-02
-2.940000000000000e+00 5.213139877059965e-01 2.617011386639623e-02 -8.970837794495299e-01 -8.948113614244363e-02
-2.930000000000000e+00 5.254083372758497e-01 2.695969440808469e-02 -9.011797436147945e-01 -9.063432144119446e-02
-2.920000000000000e+00 5.295904239082014e-01 2.778771103436248e-02 -9.053456807879512e-01 -9.182739395231693e-02
-2.910000000000000e+00 5.338632424060935e-01 2.865744560095909e-02 -9.095830875117095e-01 -9.306476304376475e-02
-2.900000000000000e+00 5.382297963844815e-01 2.957250114068163e-02 -9.138931612124016e-01 -9.435119593473282e-02
-2.890000000000000e+00 5.426930737685881e-01 3.053681898807857e-02 -9.182767439366563e-01 -9.569179856428360e-02
-2.880000000000000e+00 5.472560194563683e-01 3.155469434111146e-02 -9.227342664766682e-01 -9.709198865990977e-02
-2.870000000000000e+00 5.519215050683671e-01 3.263078987156348e-02 -9.272656936432900e-01 -9.855746082566261e-02
-2.860000000000000e+00 5.566922957255751e-01 3.377014689531198e-02 -9.318704714493792e-01 -1.000941433935646e-01
-2.850000000000000e+00 5.615710138563135e-01 3.497819348861038e-02 -9.365474770573036e-01 -1.017081466704859e-01
-2.840000000000000e+00 5.665601001527899e-01 3.626074880117237e-02 -9.412949725471750e-01 -1.034057021078421e-01
-2.830000000000000e+00 5.716617719897417e-01 3.762402269161606e-02 -9.461105638840411e-01 -1.051930918739450e-01
-2.820000000000000e+00 5.768779798897840e-01 3.907460972253073e-02 -9.509911668937617e-01 -1.070765683731236e-01
-2.810000000000000e+00 5.822103629743638e-01 4.061947653496920e-02 -9.559329825730181e-01 -1.090622634886051e-01
-2.800000000000000e+00 5.876602047669101e-01 4.226594171710898e-02 -9.609314846126603e-01 -1.111560877856038e-01
-2.790000000000000e+00 5.932283911902310e-01 4.402164753711393e-02 -9.659814225308089e-01 -1.133636206517775e-01
-2.780000000000000e+00 5.989153730738318e-01 4.589452337501034e-02 -9.710768441832506e-01 -1.156899934139714e-01
-2.770000000000000e+00 6.047211358779053e-01 4.789274140216774e-02 -9.762111414949248e-01 -1.181397688579291e-01
-2.760000000000000e+00 6.106451795355539e-01 5.002466603281962e-02 -9.813771228580760e-01 -1.207168222350460e-01
-2.750000000000000e+00 6.166865111725582e-01 5.229879987515899e-02 -9.865671145827437e-01 -1.234242306220484e-01
-2.740000000000000e+00 6.228436528358671e-01 5.472373023505298e-02 -9.917730919114044e-01 -1.262641791519254e-01
-2.730000000000000e+00 6.291146651249069e-01 5.730808148257288e-02 -9.969868373643832e-01 -1.292378937951135e-01
-2.720000000000000e+00 6.354971857248984e-01 6.006047950405057e-02 -1.002200120672179e+00 -1.323456106004444e-01
-2.710000000000000e+00 6.419884793682836e-01 6.298953469626316e-02 -1.007404890604432e+00 -1.355865901670558e-01
-2.700000000000000e+00 6.485854929517746e-01 6.610384918586798e-02 -1.012593465197319e+00 -1.389591832917038e-01
-2.690000000000000e+00 6.552849068493036e-01 6.941205194849751e-02 -1.017758703987007e+00 -1.424609491647512e-01
-2.680000000000000e+00 6.620831714594863e-01 7.292286223947300e-02 -1.022894144716162e+00 -1.460888215080602e-01
-2.670000000000000e+00 6.689765173075245e-01 7.664517750660321e-02 -1.027994088281754e+00 -1.498393114368905e-01
-2.660000000000000e+00 6.759609280409972e-01 8.058817731572070e-02 -1.033053619723349e+00 -1.537087297222438e-01
-2.650000000000000e+00 6.830320685622204e-01 8.476143057626326e-02 -1.038068559508311e+00 -1.576934067868437e-01
-2.640000000000000e+00 6.901851650659193e-01 8.917499032494307e-02 -1.043035347327800e+00 -1.617898872175224e-01
-2.630000000000000e+00 6.974148392651738e-01 9.383945911663572e-02 -1.047950868709962e+00 -1.659950772839796e-01
-2.620000000000000e+00 7.047149047566675e-01 9.876600889696038e-02 -1.052812241548964e+00 -1.703063286333886e-01
-2.610000000000000e+00 7.120781385203550e-01 1.039663418720640e-01 -1.057616584059485e+00 -1.747214480193712e-01
-2.600000000000000e+00 7.194960444752639e-01 1.094525828280534e-01 -1.062360787273555e+00 -1.792386303035317e-01
-2.590000000000000e+00 7.269586287067219e-01 1.152370980116734e-01 -1.067041314290788e+00 -1.838563188033970e-01
-2.580000000000000e+00 7.344542076183440e-01 1.213322406862222e-01 -1.071654045865710e+00 -1.885730025728912e-01
-2.570000000000000e+00 7.419692710926805e-01 1.277500287706003e-01 -1.076194188489457e+00 -1.933869642203606e-01
-2.560000000000000e+00 7.494884228302821e-01 1.345017657886356e-01 -1.080656257591968e+00 -1.982959947352418e-01
-2.550000000000000e+00 7.569944190753463e-01 1.415976230211513e-01 -1.085034145108361e+00 -2.032970940859508e-01
-2.540000000000000e+00 7.644683242256102e-01 1.490462083929296e-01 -1.089321277220072e+00 -2.083861785710182e-01
-2.530000000000000e+00 7.718897963965273e-01 1.568541559069395e-01 -1.093510864095684e+00 -2.135578182417830e-01
-2.520000000000000e+00 7.792375068996377e-01 1.650257773790750e-01 -1.097596238343249e+00 -2.188050299366991e-01
-2.510000000000000e+00 7.864896842048564e-01 1.735628241593269e-01 -1.101571272231071e+00 -2.241191529429065e-01
-2.500000000000000e+00 7.936247554575868e-01 1.824644082277862e-01 -1.105430855470436e+00 -2.294898341097177e-01
-2.490000000000000e+00 8.006220383214221e-01 1.917271270967417e-01 -1.109171405893178e+00 -2.349051463370210e-01
-2.480000000000000e+00 8.074624154920717e-01 2.013454232655338e-01 -1.112791375670085e+00 -2.403518577868622e-01
-2.470000000000000e+00 8.141289076833095e-01 2.113121856197620e-01 -1.116291707357521e+00 -2.458158582946834e-01
-2.460000000000000e+00 8.206070530805465e-01 2.216195681650916e-01 -1.119676189092454e+00 -2.512827343338691e-01
-2.450000000000000e+00 8.268850068626068e-01 2.322599644913805e-01 -1.122951658973844e+00 -2.567384656135198e-01
-2.440000000000000e+00 8.329532963176616e-01 2.432270407261133e-01 -1.126128017009124e+00 -2.621701974186725e-01
-2.430000000000000e+00 8.388042047575004e-01 2.545167035341773e-01 -1.129218019668696e+00 -2.675670268780142e-01
-2.420000000000000e+00 8.444308057539371e-01 2.661278705889383e-01 -1.132236855651747e+00 -2.729207327743131e-01
-2.410000000000000e+00 8.498257190305423e-01 2.780629232197907e-01 -1.135201528015392e+00 -2.782263807512239e-01
-2.400000000000000e+00 8.549796999262330e-01 2.903277534157421e-01 -1.138130091671105e+00 -2.834827497916340e-01
-2.390000000000000e+00 8.598801971317286e-01 3.029313629912381e-01 -1.141040810712958e+00 -2.886925492046639e-01
-2.380000000000000e+00 8.645100151551223e-01 3.158850209340606e-01 -1.143951303517981e+00 -2.938624226799220e-01
-2.370000000000000e+00 8.688462017763884e-01 3.292010255772754e-01 -1.146877734910003e+00 -2.990027607644641e-01
-2.360000000000000e+00 8.728592542539044e-01 3.428911450373548e-01 -1.149834097101540e+00 -3.041273600699912e-01
-2.350000000000000e+00 8.765127101112782e-01 3.569648215985622e-01 -1.152831599737816e+00 -3.092529740198890e-01
-2.340000000000000e+00 8.797631658217528e-01 3.714272273419292e-01 -1.155878169346621e+00 -3.143987963527939e-01
-2.330000000000000e+00 8.825607526853536e-01 3.862772556828090e-01 -1.158978043717634e+00 -3.195859073940888e-01
-2.320000000000000e+00 8.848500927673667e-01 4.015055329656196e-01 -1.162131439250663e+00 -3.248366976797156e-01
-2.310000000000000e+00 8.865717549933932e-01 4.170925404957361e-01 -1.165334269602212e+00 -3.301742671853509e-01
-2.300000000000000e+00 8.876642266520196e-01 4.330069523565595e-01 -1.168577901501482e+00 -3.356217839636925e-01
-2.290000000000000e+00 8.880664022939260e-01 4.492043171108641e-01 -1.171848947391533e+00 -3.412017757101302e-01
-2.280000000000000e+00 8.877205643156288e-01 4.656262380356925e-01 -1.175129113279862e+00 -3.469353237780019e-01
-2.270000000000000e+00 8.865757826139233e-01 4.822002297188314e-01 -1.178395142003796e+00 -3.528411337345467e-01
-2.260000000000000e+00 8.845915924412758e-01 4.988404380535161e-01 -1.181618913927384e+00 -3.589344721393886e-01
-2.250000000000000e+00 8.817417227610134e-01 5.154493920290599e-01 -1.184767783664573e+00 -3.652259876738528e-01
-2.240000000000000e+00 8.780175531657494e-01 5.319208939072761e-01 -1.187805235120146e+00 -3.717204753991300e-01
-2.230000000000000e+00 8.734308986995871e-01 5.481440379777315e-01 -1.190691919281926e+00 -3.784156900066128e-01
-2.220000000000000e+00 8.680156929860876e-01 5.640081792085992e-01 -1.193387094103522e+00 -3.853013547707200e-01
-2.210000000000000e+00 8.618281973743509e-01 5.794084779945387e-01 -1.195850416615925e+00 -3.923585297313161e-01
-2.200000000000000e+00 8.549455265642641e-01 5.942514788881453e-01 -1.198043959999581e+00 -3.995594798054771e-01
-2.190000000000000e+00 8.474625298942829e-01 6.084601044896760e-01 -1.199934268415373e+00 -4.068681181851850e-01
-2.180000000000000e+00 8.394873385108190e-01 6.219775052798452e-01 -1.201494243872190e+00 -4.142410087507706e-01
-2.170000000000000e+00 8.311360972414599e-01 6.347693967074201e-01 -1.202704690630223e+00 -4.216288233899582e-01
-2.160000000000000e+00 8.225274824458652e-01 6.468247773522702e-01 -1.203555410820799e+00 -4.289780943447827e-01
-2.150000000000000e+00 8.137775522568136e-01 6.581551737110736e-01 -1.204045824177659e+00 -4.362330898850892e-01
-2.140000000000000e+00 8.049953230672366e-01 6.687927328234183e-01 -1.204185150884130e+00 -4.433376665551125e-01
-2.130000000000000e+00 7.962792770709051e-01 6.787875594111575e-01 -1.203992237430140e+00 -4.502369958861495e-01
-2.120000000000000e+00 7.877148317822841e-01 6.882046820948693e-01 -1.203495120975050e+00 -4.568791121252762e-01
-2.110000000000000e+00 7.793726717384359e-01 6.971209633225296e-01 -1.202730423721658e+00 -4.632162711382909e-01
-2.100000000000000e+00 7.713077623075191e-01 7.056221692143617e-01 -1.201742650966553e+00 -4.692061455199770e-01
-2.090000000000000e+00 7.635588317722390e-01 7.138003099230138e-01 -1.200583438720404e+00 -4.748129053496818e-01
-2.080000000000000e+00 7.561481130943961e-01 7.217512617297797e-01 -1.199310762076355e+00 -4.800082461019264e-01
-2.070000000000000e+00 7.490811735386750e-01 7.295725970552281e-01 -1.197988077225266e+00 -4.847724227914150e-01
-2.060000000000000e+00 7.423467225378629e-01 7.373614832113158e-01 -1.196683332591639e+00 -4.890953305791195e-01
-2.050000000000000e+00 7.359163713257527e-01 7.452124699719141e-01 -1.195467753758025e+00 -4.929776355186176e-01
-2.040000000000000e+00 7.297444180318372e-01 7.532149768681905e-01 -1.194414290439630e+00 -4.964319047862963e-01
-2.030000000000000e+00 7.237678423548507e-01 7.614503244701563e-01 -1.193595622402107e+00 -4.994836164824868e-01
-2.020000000000000e+00 7.179067988983590e-01 7.699882433836237e-01 -1.193081667683744e+00 -5.021718545825774e-01
-2.010000000000000e+00 7.120659670115206e-01 7.788829484645958e-01 -1.192936630680970e+00 -5.045494360627010e-01
-2.000000000000000e+00 7.061371027500748e-01 7.881690709600042e-01 -1.193215765463274e+00 -5.066822081680683e-01
-1.990000000000000e+00 7.000030037498488e-01 7.978579483090863e-01 -1.193962180091020e+00 -5.086473293593269e-01
-1.980000000000000e+00 6.935428358088167e-01 8.079348964813103e-01 -1.195204111436557e+00 -5.105305191686378e-01
-1.970000000000000e+00 6.866384423584897e-01 8.183580516694925e-01 -1.196953093544463e+00 -5.124224922241283e-01
-1.960000000000000e+00 6.791809812571097e-01 8.290591440173588e-01 -1.199203301119233e+00 -5.144149959318116e-01
-1.950000000000000e+00 6.710771182260853e-01 8.399462197817550e-01 -1.201932114131871e+00 -5.165969640023849e-01
-1.940000000000000e+00 6.622540927037696e-01 8.509079786422957e-01 -1.205101706254928e+00 -5.190512460156472e-01
-1.930000000000000e+00 6.526632156816856e-01 8.618191474940844e-01 -1.208661288751243e+00 -5.218522099121221e-01
-1.920000000000000e+00 6.422816710868338e-01 8.725462241477056e-01 -1.212549578175499e+00 -5.250643066169437e-01
-1.910000000000000e+00 6.311127840847691e-01 8.829529912062305e-01 -1.216697092745883e+00 -5.287414938376417e-01
-1.900000000000000e+00 6.191851264081113e-01 8.929053819494865e-01 -1.221027988319018e+00 -5.329272753558466e-01
-1.890000000000000e+00 6.065509160885104e-01 9.022755161859971e-01 -1.225461285737334e+00 -5.376550373918686e-01
-1.880000000000000e+00 5.932841361548336e-01 9.109449501208198e-01 -1.229911485096702e+00 -5.429483537335655e-01
-1.870000000000000e+00 5.794786743915398e-01 9.188073491184151e-01 -1.234288684802474e+00 -5.488209727072901e-01
-1.860000000000000e+00 5.652466217600797e-01 9.257708724931065e-01 -1.238498412068140e+00 -5.552762701858540e-01
-1.850000000000000e+00 5.507167044644856e-01 9.317605614792638e-01 -1.242441429680411e+00 -5.623060327491822e-01
-1.840000000000000e+00 5.360326878387803e-01 9.367209682675485e-01 -1.246013825778547e+00 -5.698885137771255e-01
-1.830000000000000e+00 5.213514814879857e-01 9.406191751198935e-01 -1.249107734511274e+00 -5.779857900316636e-01
-1.820000000000000e+00 5.068405883260115e-01 9.434482302039707e-01 -1.251613078257032e+00 -5.865405604323597e-01
-1.810000000000000e+00 4.926744814309760e-01 9.452308559417033e-01 -1.253420743871682e+00 -5.954726999802535e-01
-1.800000000000000e+00 4.790294960188274e-01 9.460230518660537e-01 -1.254427553622983e+00 -6.046761216580462e-01
-1.790000000000000e+00 4.660769499743882e-01 9.459169329306391e-01 -1.254543194726113e+00 -6.140167764990635e-01
-1.780000000000000e+00 4.539745148631780e-01 9.450418898716394e-01 -1.253698873561577e+00 -6.233328418791317e-01
-1.770000000000000e+00 4.428563560099942e-01 9.435630648361498e-01 -1.251856875642567e+00 -6.324381577605098e-01
-1.760000000000000e+00 4.328231451697707e-01 9.416763483777159e-01 -1.249019573013431e+00 -6.411296165932865e-01
-1.750000000000000e+00 4.239335151099141e-01 9.395996855460579e-01 -1.245235974134875e+00 -6.491984405037464e-01
-1.740000000000000e+00 4.161986359962138e-01 9.375613321670249e-01 -1.240603934291163e+00 -6.564442196256375e-01
-1.730000000000000e+00 4.095812041979161e-01 9.357865785162088e-01 -1.235266807838071e+00 -6.626895603182702e-01
-1.720000000000000e+00 4.039992760119545e-01 9.344850427815857e-01 -1.229404563621573e+00 -6.677926265751460e-01
-1.710000000000000e+00 3.993342722973847e-01 9.338406725596421e-01 -1.223220847329537e+00 -6.716551016791504e-01
-1.700000000000000e+00 3.954414785087201e-01 9.340059961956658e-01 -1.216928605353324e+00 -6.742242037636859e-01
-1.690000000000000e+00 3.921608245444210e-01 9.351011015327305e-01 -1.210737189239532e+00 -6.754889985097021e-01
-1.680000000000000e+00 3.893258443244335e-01 9.372166553922595e-01 -1.204843195403201e+00 -6.754727239151813e-01
-1.670000000000000e+00 3.867694138482946e-01 9.404194207414948e-01 -1.199425977517081e+00 -6.742235959651552e-01
-1.660000000000000e+00 3.843258425380686e-01 9.447584349839109e-01 -1.194647395557210e+00 -6.718063991440226e-01
-1.650000000000000e+00 3.818297613698432e-01 9.502702744554605e-01 -1.190654472456579e+00 -6.682963334132644e-01
-1.640000000000000e+00 3.791127381410668e-01 9.569824083254419e-01 -1.187583424563866e+00 -6.637755928637566e-01
-1.630000000000000e+00 3.759986060730460e-01 9.649142159479838e-01 -1.185563856765566e+00 -6.583324360086473e-01
-1.620000000000000e+00 3.722982787672924e-01 9.740755640464753e-01 -1.184722413260556e+00 -6.520622514413416e-01
-1.610000000000000e+00 3.678046014590164e-01 9.844628495366061e-01 -1.185185529549863e+00 -6.450702263344702e-01
-1.600000000000000e+00 3.622877851104989e-01 9.960522165733067e-01 -1.187080989707372e+00 -6.374754449145370e-01
